ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
03167.png,0.16048343,0.1340725,-0.033959225,-0.64326537,0.30765206,0.51425254,-0.75463504,0.45949593,0.57565206,0.77309525,-0.03309256,-0.08820519
03168.png,-0.43769088,0.039144747,-0.11761023,0.59159863,-0.06761111,-0.37231418,0.5456372,-0.11946512,0.055578947,-0.33244726,0.15234627,-0.35582796
03169.png,-0.8120098,-0.75465894,0.20073938,-0.22239727,0.88211983,-0.9296789,0.6198757,-1.0929654,0.5515879,0.08452709,-0.5681233,-0.3354403
03170.png,0.35302314,0.2623317,0.6034216,1.1377097,0.33840176,-0.5470868,0.11875788,0.42113814,0.46231732,-0.5132351,-0.6651586,0.49039906
03171.png,0.424555,0.04076632,0.13273467,-0.21285957,0.2456909,0.1710902,-0.26154503,0.80183256,0.22491327,-0.3982426,-0.09457637,0.5017116
03172.png,0.4943296,-0.10057021,0.23526011,-0.89093757,-0.20793572,0.37165308,-0.43688476,-0.060502112,0.3548427,0.96076787,-0.38811895,-0.002908172
03173.png,0.6557856,0.11389894,0.26419383,-0.27497587,0.64021456,-0.42554012,0.18383807,-0.07739227,0.7385188,0.06492751,-0.8894102,0.18516771
03174.png,-0.39129296,-0.21058996,-0.3447103,0.42061606,0.46678117,0.22684471,0.7285833,-0.6552227,-0.42831895,1.0526116,0.16367158,0.591708
03175.png,0.40593725,1.2011548,-0.39014837,0.91777897,-0.9647228,1.219539,-0.7206866,1.3057963,-1.1616727,-1.0520036,0.33935326,0.38613585
03176.png,0.771229,0.6537379,0.5822741,0.5067735,-0.088874444,0.16033569,0.0043595806,0.76074135,-0.50262374,-0.8968587,0.5422045,1.0726331
03177.png,-0.99937415,-0.6644417,-0.30230913,-0.011510044,0.3526303,-0.51919746,0.7233546,-0.42857602,0.21602629,0.1220383,0.09720782,-0.5482307
03178.png,-0.22891288,-0.724935,0.48230097,-0.58624315,1.1545331,-0.45706388,0.7003154,-0.7691449,0.38999203,-0.033263333,-0.5544485,-0.18839453
03179.png,-0.59896064,-0.5696255,-0.09395884,-0.05854112,0.48418894,-0.5956893,0.4803812,-0.6709421,0.15241309,-0.00690349,0.07987514,-0.53239673
03180.png,-0.5650797,-0.28824672,-0.36332235,0.13607296,-0.08686839,-0.47624364,0.7004341,-0.7082528,0.17996478,-0.28567648,-0.19441037,-0.31343153
03181.png,-0.754578,0.037544362,-0.29931566,-0.056171864,-0.34731647,-0.37739006,0.34406134,-0.52575743,0.01143037,0.63760513,-0.36585304,-0.4989421
03182.png,0.6929845,0.11243623,0.12456845,-0.4271293,0.3650368,1.1624557,-0.3765378,0.96708924,-0.41670427,-0.75955904,-0.07352253,0.5699166
03183.png,0.6233635,0.56994843,0.17553562,0.0099337995,0.3155773,0.5584316,-0.48651758,0.6696677,-0.48931542,-0.5390702,0.66141164,0.93919843
03184.png,0.8563845,0.9994449,-0.15107936,1.3689538,0.10676728,-0.29233834,-0.2572529,1.1561325,-0.52014273,-0.6608222,0.33512238,0.8416998
03185.png,-0.13946484,0.3389828,-0.6589004,0.81355476,-0.67038876,-0.13843773,0.5531573,0.60614413,-0.16474485,-0.2986422,0.051062457,-1.1082661
03186.png,-0.4800049,-0.046361335,-0.3800207,0.5506222,-0.5373805,-0.18873914,0.46769205,-0.23513266,-0.07653408,-0.40481967,0.73687124,-0.74605095
03187.png,0.9326456,0.17077745,0.3363121,0.37201604,0.3854035,-0.121363945,-0.1955809,0.121614985,0.11912799,-0.56180096,-0.4401282,0.36657903
03188.png,-0.3439586,0.29993132,-0.20312057,-0.54885554,-1.1027163,0.87610644,-0.33932027,0.7236795,0.06405487,0.32359323,0.54235405,0.041905418
03189.png,1.0153949,0.81878734,0.27763632,0.87324405,-0.052536022,0.09929376,-0.22746664,0.88204813,-0.2276904,-0.9979878,-0.07258981,0.58473456
03190.png,-0.861136,-0.44044343,-0.078241035,0.020324618,0.13484247,-0.50715435,0.46557254,-0.71093416,0.14644602,0.26813844,-0.06513785,-0.5469928
03191.png,0.95089614,0.5319415,0.28708473,-0.14361319,0.6497663,0.4307644,-0.19680735,0.72192264,0.122915864,-0.5251636,0.19368057,0.79046744
03192.png,0.5215316,-0.49590957,0.5874769,-0.32774135,0.5063255,-0.80301756,0.39143687,-0.57106876,0.20329392,-0.15092374,-0.4690794,0.20385891
03193.png,-0.24895237,-0.23560645,-0.2078252,-1.1206383,-0.8226065,0.4596214,-0.088417284,-0.28479493,-0.2382012,0.80495554,-0.45977888,0.22997032
03194.png,-0.44312814,0.006539127,-0.68320525,0.28280607,-0.17220043,-0.47577345,0.6354187,-0.40644467,-0.04162371,-0.102615334,0.11755862,-0.30709195
03195.png,0.3790907,-0.24761005,0.32305983,-0.39904028,1.5980805,-0.59292126,0.21153942,-0.41473457,0.28338024,-0.6764036,-0.27515292,0.7932756
03196.png,0.77301306,0.411174,0.3160318,0.36383605,0.30096242,-0.046452887,-0.24736702,0.5521704,0.12286085,-0.6551619,-0.27423966,0.4882144
03197.png,1.0113972,0.39222822,0.29324302,0.42563215,0.035341818,0.17046887,-0.13730696,0.6753092,0.19301724,-0.45698285,-0.15300384,0.88237524
03198.png,0.43209687,0.013853958,0.008958643,0.31448054,-0.29471985,-0.0050529926,0.06591263,0.23357347,-0.01182176,-1.3509969,0.5805645,0.7825608
03199.png,-0.40259653,-0.88863236,0.37352565,0.07314499,0.75325423,-1.0284749,0.30968082,-0.5054568,0.21243726,0.086267285,-0.6580937,0.3799646
03200.png,0.73019147,0.1900308,0.45195645,0.33814195,0.15274365,0.12057375,-0.15927884,0.5078261,0.18626852,-0.24820897,-0.31235227,0.66131496
03201.png,0.14189452,-0.5461036,0.3852374,-0.2433148,0.1625327,0.09094434,0.45795697,-0.040038124,0.32427213,-0.3008713,-0.69596684,0.26126027
03202.png,-1.1152065,-1.2075022,0.007923109,-1.5784229,1.1147457,-0.09313802,-0.04028056,-1.3772502,0.22564736,1.4908156,-0.16805471,-0.44445708
03203.png,0.7002206,-0.13979603,0.63259083,0.5091764,1.4444164,-1.1292177,-0.038143985,0.69636244,-0.048070386,-1.0066596,-0.08816951,0.64027345
03204.png,0.7868675,0.32158542,0.20327832,0.123888046,0.114633456,0.34798613,-0.27946708,0.6265294,0.0051493216,-0.46023747,-0.12830743,0.46768123
03205.png,-0.09006981,-0.017596075,0.052033514,0.15441498,0.26001525,-0.4985238,0.3181349,-0.36199376,0.43743888,0.415018,-1.1761427,-0.26603857
03206.png,0.6319598,0.6829201,0.12349014,0.016854465,-0.15457247,0.248925,-0.44420376,-0.07769666,-0.3171732,0.23334725,0.020281708,-0.25003216
03207.png,-0.39548558,-1.0064574,0.61663634,-0.07712749,1.0837708,-1.0928384,0.72169834,-1.0063881,0.22725585,0.14850198,-0.31014365,0.3124599
03208.png,-0.96687245,-1.1248947,-0.07858093,-0.27180934,0.19492848,-1.0124937,0.11192895,-1.1293621,0.24729013,0.6701975,-0.25555345,-0.38062587
03209.png,-0.5543078,-0.14001341,-0.4037143,0.24112621,-0.5263377,0.11287501,-0.19653207,0.42518413,-0.061293937,0.2524612,0.50633734,-0.3588435
03210.png,0.9567238,0.45234716,0.16185723,0.072416544,0.18399741,0.18876942,-0.27611816,0.7026199,-0.1393349,-0.38846815,-0.22360927,0.4986058
03211.png,-0.5485659,-1.049419,0.69100904,-0.8948256,1.3117679,0.10443703,0.2194483,-0.7226447,-0.039960086,0.9248097,-0.097202174,0.038722053
03212.png,0.64322954,0.03762295,0.391319,0.057618476,0.56927353,-0.12113253,-0.21099928,0.31001166,0.15691644,-0.42089662,-0.3811296,0.5544041
03213.png,0.22640213,-0.5109974,0.67223287,0.79376805,0.84201974,0.5418751,-0.3665295,-0.1388013,0.058472663,-1.2479511,0.89267445,0.5222768
03214.png,-0.8796156,-0.9935745,-0.31728905,0.035359457,0.2905441,-0.4816272,0.91120744,-0.74870956,0.26905683,0.13350238,-0.14256969,-0.3428882
03215.png,-0.10440821,-0.16281445,-0.07298434,0.14681,0.59245175,-0.7460207,0.5599657,-0.72266114,0.66920555,-0.3996819,-0.88543606,-0.55574006
03216.png,0.8864058,0.5951681,-0.005337419,0.5571444,-0.036275577,0.02063032,-0.17641544,0.74581397,0.14317928,-0.9536008,-0.2571828,0.48686972
03217.png,0.77556115,0.89280874,0.051025376,0.38286301,-0.38433734,0.34301028,-0.6452914,1.2474586,-0.1782515,-0.58033246,-0.007632116,0.6187505
03218.png,0.73343384,0.1936184,0.21876292,0.17645459,0.20076813,0.15032704,-0.16954106,0.37176025,0.13979739,-0.36486685,0.015327355,0.4429646
03219.png,0.52945507,0.06251273,0.10790266,-0.19908229,0.3018963,0.0076304586,-0.35633782,0.46530098,-0.03051841,0.049802087,-0.023478905,0.55255526
03220.png,0.8507001,0.013916215,0.33811232,-0.302192,0.24578063,0.30361345,-0.42420676,0.16781035,0.25558418,-0.01581127,-0.16221952,0.60486156
03221.png,-0.8450505,-0.26771426,-0.24884413,-0.13644296,0.48699936,-0.5826738,0.41438589,-0.4285418,0.14359853,0.1012392,-0.5241323,-0.27273884
03222.png,1.651122,0.9896878,-0.34023818,0.8739109,-0.80993515,0.5967714,-0.22883731,1.3787142,0.2482492,-0.39115968,0.2198599,0.11742399
03223.png,-0.7032677,-1.32354,-0.64570904,-0.20348291,1.1891322,0.024139373,0.5107524,-0.71871495,0.14119066,-0.07250537,-0.051096193,0.6330629
03224.png,0.36098027,0.9404774,-0.020202177,0.5966821,-0.8029276,0.22346096,-0.754333,0.8655177,-0.13759246,-1.0818939,-0.029145533,0.36165988
03225.png,0.35691148,-0.76177406,-0.32793695,-0.035083145,0.25648418,-0.72456133,0.36051288,-0.4199927,0.4005411,0.42378524,-0.6304465,-0.9162836
03226.png,0.6809994,0.6129989,0.0332769,-0.1577539,0.17465806,0.26164648,-0.4644264,0.47280484,-0.5162974,-0.16832387,0.033903852,0.45182428
03227.png,-0.67169887,0.0109672155,-0.24188821,0.22157264,-0.3483224,-0.29491752,0.6292407,-0.10225179,-0.1055046,0.040253364,0.43846872,-0.41888973
03228.png,-0.7532215,-0.4846108,0.02189277,-0.1271526,0.22112778,-0.27355686,0.723906,-0.8162735,0.15119031,0.061350755,0.24885511,-0.4226873
03229.png,-0.0055622114,0.18717717,0.16719083,0.74157476,0.09996338,-1.1288989,0.5102312,-0.47712752,0.7534611,-1.1051887,0.055477515,0.45155922
03230.png,-0.8153267,-0.6732692,-0.19339307,-0.63398886,0.36645347,-0.6989987,0.37652782,-0.757482,0.076070786,0.39290696,-0.019336859,-0.41123423
03231.png,-1.1378351,-0.71129215,-0.16320743,-0.36672613,0.51922834,-0.749496,0.16997385,-0.42788416,0.22318582,0.35363436,-0.22069019,-0.48836157
03232.png,-0.9637405,-1.0925279,-0.1625361,-0.37587038,0.34894374,-0.47651857,0.28825814,-0.89975154,0.07086159,0.84404624,-0.1764851,-0.67172354
03233.png,0.7015542,-0.07970161,0.379235,0.19727567,0.74539286,-0.39847693,0.07577469,0.24708255,0.3239306,-0.6276136,-0.44717076,0.48599413
03234.png,0.9503597,0.691368,0.06360003,0.5625483,0.07981475,-0.1314625,-0.40056154,0.9904564,-0.00869829,-0.80611175,3.8351864e-06,0.5165634
03235.png,-1.0459638,-0.8827629,0.3861297,-0.81173956,0.9224692,0.004197052,0.18927646,-0.86290395,-0.122460574,0.81462663,0.24463472,-0.15680127
03236.png,0.9967417,0.60629505,0.24022825,0.25990465,0.06872879,0.14796168,-0.5546072,0.6723794,-0.15184204,-0.44694334,-0.08351515,0.33849886
03237.png,0.34429154,-0.64833415,0.46528336,-0.5183708,1.2295495,0.37787133,-0.68642753,0.73737323,-0.5228269,0.33102882,0.9678587,-0.12887435
03238.png,0.49635923,0.1460179,0.54484296,0.27744004,0.72094864,-0.7743027,0.3740714,-0.045776494,-0.0515178,-1.0694826,-1.0903307,0.8702771
03239.png,0.81689566,0.39544126,0.16367094,-0.086574,-0.38542503,0.27182144,-0.25609085,0.51743394,0.061757028,-0.016760191,0.13396901,0.48099187
03240.png,-0.3621886,-0.70576036,0.080310196,-0.18242097,0.5827196,-0.23842575,0.1180037,-0.9204606,-0.09162769,0.65432876,-0.31146768,-0.8170843
03241.png,0.9103706,0.22414736,0.029989107,0.49155298,0.27580845,0.08486279,-0.1742132,1.3316815,0.15430598,-0.747928,-0.1638653,0.44535235
03242.png,0.81333554,0.27347106,0.39066997,0.23954648,0.31542012,-0.030628333,-0.4532314,0.58717453,-0.12941332,-0.57107204,-0.15285611,0.48423585
03243.png,-0.7276869,-0.5389826,-0.06406264,0.13625786,0.42188582,-0.6689688,0.44430548,-0.6581314,0.33486882,0.05621209,-0.27426776,-0.047327697
03244.png,-0.798723,-0.5417212,0.19829439,0.26940066,1.1255531,-1.336374,0.31386095,-0.2978853,-0.566839,-0.08234746,-0.33565253,-0.73950917
03245.png,0.67118746,0.045451246,0.4259574,-0.015019223,0.65074104,-0.1390446,-0.26620862,0.3634097,0.058583423,-0.36687633,-0.29905632,0.67592114
03246.png,-0.7966042,-0.39960587,-0.010998027,0.23566708,0.49437103,-0.30357814,0.71496314,-0.6098637,0.25929937,0.030524338,-0.25237748,-0.6247491
03247.png,-0.24239032,0.54378456,-0.5640959,0.39690548,-1.1403474,0.26122257,-0.5543594,0.6235637,-0.47031614,0.22246033,0.15296677,-0.34165272
03248.png,-0.49215454,-0.7905562,0.3155686,0.37938082,1.2283126,-1.0374708,0.28523672,-0.2715636,0.10814494,0.16360258,0.23442166,0.38531598
03249.png,-0.6603771,-0.63035464,-0.11865212,-0.7598498,-0.17027402,0.23705496,0.91517526,-1.0585806,0.44037732,0.7414459,-0.19931951,-0.6686992
03250.png,0.77848864,-0.15933628,0.12978886,-0.34217575,0.52068406,0.022891691,0.031032123,0.3611174,0.80319595,0.2952367,-0.29060015,0.545773
03251.png,-0.43734574,-0.5016875,0.14482875,0.3737782,0.31542185,-0.58091074,0.5496238,-0.37684563,0.073761135,0.17654178,0.113641135,-0.33364734
03252.png,0.6148756,0.34548602,0.04710649,0.23878533,-0.15701324,0.42423016,-0.026638173,0.46419764,-0.013156904,-0.12659408,0.10018381,0.53940696
03253.png,-0.7665583,-0.49263912,-0.113999024,-0.12829539,0.1484548,-0.41464618,0.4401218,-0.7005651,0.16358832,0.32173008,-0.022061082,-0.48379025
03254.png,-0.51017916,-0.6985822,-0.27548006,0.07889332,0.59389246,-0.8603988,0.66548485,-0.488651,0.5439976,-0.23210855,-0.27718863,-0.064587764
03255.png,-0.76917887,-0.33120537,0.17182125,-0.06831533,0.143232,-1.0663887,0.50831646,-0.95822823,0.43264613,0.17226402,-0.48591796,-0.33709332
03256.png,0.72534144,0.57319355,0.053978518,0.45901296,0.40747485,0.3382752,-0.6050325,1.194711,-0.70500916,-0.6415559,0.5902001,0.7147316
03257.png,-0.8544298,-0.9723989,-0.0018435884,-0.8083435,0.44452253,-0.4487979,0.41198906,-1.1924869,0.18765321,1.0747306,-0.075807236,-0.33956733
03258.png,-0.9074142,-0.22988571,-0.40621755,-0.20864546,0.39377722,-0.55911744,0.03948856,-0.58534527,0.27070552,0.25824496,0.30877313,0.56536186
03259.png,0.6721692,0.4476533,0.15210645,-0.1228793,0.14523934,0.5319596,-0.5974768,0.540256,-0.41292587,-0.11613213,-0.062296808,0.31146088
03260.png,-0.6156767,0.19280396,-0.42840818,0.30749753,-0.62720394,0.2292992,-0.3301409,0.14372334,-0.5414258,0.11276626,0.33062035,-0.41471988
03261.png,0.6961299,-0.26247448,0.5573827,1.1276647,0.4534176,0.85819733,-0.019397289,1.3504701,0.3054507,-0.4200877,-0.4845232,1.0621177
03262.png,-0.7629028,-0.40922275,-0.055024907,-0.028845787,0.300599,-0.6784441,0.2264486,-0.6196845,0.2310897,-0.034481354,-0.2200017,-0.023637878
03263.png,0.5606272,0.12149494,0.8520422,0.3509408,0.36770332,-0.14688094,-0.2023902,0.545882,0.14858624,-0.15458697,0.08125011,0.3110873
03264.png,0.7484877,0.014004966,0.34807292,0.12249644,0.22890055,-0.7040018,-0.8783739,0.13371736,0.005362125,0.18635044,-0.4065039,0.4193066
03265.png,-0.36498183,0.012318542,-0.42687368,0.6210675,-0.13217162,-0.5402037,0.53334343,-0.25020486,0.2841283,-0.29627788,0.23582071,-0.3652102
03266.png,-1.0087727,-1.0148445,-0.25499573,-0.46887496,0.647826,-0.38262573,0.51406586,-0.8131265,0.23049478,0.52512234,-0.23654017,-0.49624255
03267.png,0.3027106,0.2629611,-0.6085037,1.184645,-0.3608049,-0.15450728,1.1295898,0.52688074,0.20226541,0.031092191,0.40536287,-0.07356666
03268.png,-0.9788699,-0.7594844,-0.12805994,-0.39271897,0.38456523,-0.11947773,0.11250199,-0.7212392,0.023503283,0.49152645,0.6684553,-0.24192892
03269.png,-0.82955617,-0.38568103,0.14391573,-0.5274533,0.1649447,0.022225251,0.6492463,-1.104591,0.23349509,0.5270011,-0.42774186,-0.4362708
03270.png,-0.77221066,-0.50978446,-0.11840172,-0.14338511,0.06994714,-0.3201435,0.28920135,-0.7371068,0.031048598,0.31614083,0.018914057,-0.5560459
03271.png,-0.5520575,-0.94927573,-0.6702597,-0.12485856,-0.2883413,-0.78911626,0.17389691,0.06073817,0.41627374,-0.01719003,-0.48999116,-0.4770481
03272.png,0.27599987,-0.34750018,0.12816392,0.20681028,0.8373819,-0.79155505,-0.23021919,0.19240496,0.32117113,-0.6743755,-0.44331095,0.4956668
03273.png,-0.72676456,-0.43636602,0.022528632,-0.10943782,0.23173392,-0.44703916,0.37705225,-0.6647095,0.2758508,0.3020448,-0.10175322,-0.27980968
03274.png,-0.71218956,-0.8192177,0.28861502,0.34700897,0.8716337,-1.0223826,0.6629221,-0.80703145,0.6350097,-0.31623745,-0.47473377,-0.19010994
03275.png,-0.55983245,-0.6389543,0.0795306,-0.0786002,0.6475578,-0.57807046,0.7748786,-0.63590175,0.5699981,-0.122588,-0.3558241,0.06477347
03276.png,0.77779907,0.255864,0.13171571,-0.032501698,0.7027348,-0.064773984,-0.3798117,0.7605184,-0.113491565,-0.80448616,0.6194408,0.95653254
03277.png,0.15497752,0.06035956,-0.23763083,0.13917872,-0.7317177,0.87028456,0.07777434,0.24938408,-0.32563266,0.055096976,0.9219763,-0.5064974
03278.png,0.12237682,0.5559091,-0.26579678,1.2598581,-0.65069705,-0.62023664,0.5564672,0.24172512,0.41093573,-0.51684564,-0.35500023,-0.2518917
03279.png,0.19934316,0.51423174,0.37159905,-0.2213667,-0.47364762,0.6231994,-0.83142906,0.3042012,-0.20763102,0.14866439,-0.14897084,0.06597029
03280.png,0.48467454,0.38224697,0.32689053,0.15706205,0.25452426,-0.24326207,-0.24504286,0.5422508,-0.056534678,-1.0000516,-0.14249878,0.6772147
03281.png,-0.25518477,-0.5585766,0.630545,-1.1409715,0.47561935,-0.5012957,0.17034549,-0.6194142,-0.20326689,0.8368925,0.037222303,-0.54489
03282.png,0.88552105,0.8972268,-0.11952472,0.91172373,-0.1790249,-0.09006853,-0.16086465,0.81243515,0.07137041,-0.74779445,-0.70711577,0.34133118
03283.png,-0.6260917,-0.60275495,-0.31514886,0.28742373,-0.3079709,-0.06690932,0.8514278,-0.24865153,0.301449,0.36339217,-0.29354987,-1.2668655
03284.png,-0.5579295,-0.15705523,0.12952559,-0.7207966,1.2645389,0.03576131,-0.78834,0.30037257,-0.94580525,-0.12868398,0.5494951,0.35793126
03285.png,-0.78378,-0.73855543,0.15217997,-0.08579293,0.852156,-0.62273645,0.37745816,-0.7808131,0.40725023,0.104350224,-0.10338183,0.005947111
03286.png,-1.0471216,-0.99628794,0.1596926,-0.86859965,0.95150405,-0.06647998,0.11089773,-1.0423642,-0.24508087,0.76789814,-0.08966218,-0.08239715
03287.png,0.8456975,0.43641773,0.49742976,0.50569797,0.8031922,-0.29192236,-0.23836061,0.5560525,0.23285206,-1.3572499,-0.77211744,0.2607765
03288.png,-0.85288763,0.12225502,-0.065180466,0.96618235,0.543856,-0.9028426,0.2738268,-0.37527665,-0.13685824,-0.33104473,-0.24485806,0.4251866
03289.png,-0.9920206,-0.5896231,-0.4256963,-0.28081638,0.20724902,-0.6467949,0.39791486,-1.0053039,0.35803452,-0.08220757,-0.50277054,-0.32640398
03290.png,0.7807087,0.45108548,0.26537028,0.19415304,-0.05051207,0.2363974,-0.54899484,0.61768186,-0.094691895,-0.1518941,-0.23000188,0.35650486
03291.png,0.66687,0.20749183,-0.15766105,-0.22286123,0.0723712,0.8240834,-0.29944503,0.7818644,-0.16569155,-0.67467654,-0.40656194,0.17465766
03292.png,0.6609747,0.4405442,0.24335952,0.43529442,0.12539674,0.028633019,-0.27858248,0.7768374,-0.14832692,-0.73819774,-0.16664103,0.84817135
03293.png,-0.24699067,-0.0769015,-0.19483785,1.1896256,1.0615011,-0.8707115,0.53587306,-0.10741361,-1.3287193,-1.0646863,-0.13017663,0.39852825
03294.png,0.2599394,-0.71941054,-0.6298402,0.55404246,-0.2873436,0.8598057,0.06680936,1.2997911,0.08734289,0.12770927,1.0529199,0.14970051
03295.png,0.6054826,0.18400973,-0.07889877,-0.3192999,-0.27395406,0.027650831,-0.46371257,0.39379242,-0.1634247,-0.11073071,-0.19195142,0.07815425
03296.png,-0.73036003,-0.93167007,0.07716231,0.03292884,0.77625924,-0.73327726,0.43576893,-0.7072799,0.28080767,0.18676552,-0.18907085,-0.07259951
03297.png,-1.0342088,-1.5469927,0.46922565,-1.3199358,1.1249806,-0.33685172,0.5704842,-1.3118649,0.20460995,1.2286572,-0.6574544,-0.31205323
03298.png,-0.009884725,0.7694788,-0.43279544,0.027795061,-1.4391593,-0.01971277,0.4599889,-0.7806556,0.45431396,0.10027348,-0.02564695,-0.46297786
03299.png,-0.8134413,-0.29335362,-0.2826871,-0.24565972,-0.38632748,0.1874782,0.41812915,-0.6991397,0.014810385,0.72684205,0.35583696,-0.41239652
03300.png,-0.78810525,-0.4391951,0.15024294,0.1332057,0.19155937,-0.1952864,0.65453416,-0.91915953,0.3552677,0.304121,0.20516032,-0.23646541
03301.png,-0.6663221,-0.29605377,-0.33817637,0.34009606,-0.019605946,-0.4177691,0.38662127,-0.30293417,0.0803878,0.29096472,-0.06673449,-0.444074
03302.png,-0.72094345,-0.40789157,-0.1574745,-0.12598279,0.7268552,-0.23489629,0.0960694,-0.38505146,-0.045076996,0.504403,0.45259747,-0.3259236
03303.png,-0.59152305,-1.0525258,-0.0420229,-1.0825509,0.41144893,-0.41935462,1.0257068,-0.96646357,0.2197336,1.3966181,-0.6163568,-0.7480511
03304.png,-0.3308408,-0.23468842,-0.109675065,-0.63100827,0.028592464,-0.26731074,0.43859962,-0.3669778,0.4602334,1.5204612,-0.867489,-0.7441549
03305.png,-0.95719045,-0.8931282,0.18445545,-0.663901,0.82309747,-0.8456756,0.53099453,-0.988443,-0.14569612,0.8399622,-0.014265398,-0.6566689
03306.png,-0.17636965,0.10919552,-0.40448335,0.802145,0.118007764,-0.5662756,0.6621873,0.056616366,0.2583649,-0.30792186,-0.018723013,-0.49386975
03307.png,-0.069382034,-0.09097878,0.3953317,0.23683628,0.85579413,-0.38719925,0.7403969,-0.45363414,0.4575247,-0.29435545,-0.39664564,0.20864433
03308.png,0.7135552,0.037616216,0.42773494,-0.036387168,0.42231396,-0.26789302,-0.025595866,0.15282649,0.21795541,-0.252879,-0.61069953,0.5251304
03309.png,-0.7611815,-0.66272295,-0.086415604,-0.12986104,0.30677062,-0.55781484,0.552941,-0.7869241,0.11885437,0.2958452,-0.1473602,-0.4375936
03310.png,-0.91244936,-0.2315224,-0.14292143,0.07840999,0.023497064,-0.21015033,0.4572484,-0.52297586,0.099253,-0.007235175,0.19399676,-0.43540248
